,id,fund_code,fund_name,company_id,fund_short_name,fund_legal_name,fund_pinyin,fund_risk_level,share_type,fund_type,type1_id,type2_id,type3_id,help_type4_id,is_money_fund,hf_incomeratio,income,incomeratio,incomeratio_t001,incomeratio_s010,netvalue,total_netvalue,navdate,fund_state,min_share,day_incratio,month_incratio,quarter_incratio,year_incratio,this_year_incratio,half_year_incratio,three_year_incratio,feerate1,sina_feerate1,feerate2,sina_feerate2,discountrate2,feerate3,sina_feerate3,dayinc,subscribe_state,declare_state,withdraw_state,valuagr_state,trend_state,hopedeclare_state,declareend_day,redeemend_day,open_day,is_forbidbuybyredeem,trans_flag,fundsub_type,subscribe_beigin,sina_subscribe_beigin,help_sina_subscribe_beigin,sina_subscribe_end,subscribe_end,zjzfe,fund_scale,fund_manager,u_time,c_time,to_this_day_incratio,l_day,forbidbonustype,status,qdii_confirm_day,ta_code,min_value1,min_value2,can_buy,type2_id_desc,jz_and_sy,min_value
2350,3793,1473,建信大安全战略精选股票,80065990,建信大安全战略精选股票,建信大安全战略精选股票型证券投资基金,jxjjglyxzrgs,高风险,A,U,x1001,x2002,x3007,,0,0.0,0.0,0.0,-0.0065,0.0,2.8006,2.8006,2020-11-11,0,0.0,-0.0065,0.0888,0.1527,0.7176,0.5674,0.4738,0.9079999999999999,0.0,0.0,0.015,0.0015,0.0,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2019-11-23 00:00:00,2020-11-13 00:00:00,2020-11-13,86593200.0,,"[{'name': '王东杰', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30329944'}]",2020-11-12 15:24:55,2019-03-25 10:14:35,1.8006,2,0,1,0,53,0,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),0.01
1392,2730,519767,交银科技创新混合,80064562,交银科技创新混合,交银施罗德科技创新灵活配置混合型证券投资基金,jysldjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0178,0.0,1.8769999999999998,1.8769999999999998,2020-11-11,0,1.0,-0.0178,-0.0285,-0.0188,0.4932,0.40700000000000003,0.2936,0.9075,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,2017-01-05,2017-01-05 00:00:00,0000-00-00 00:00:00,2017-01-05 00:00:00,2017-01-05,99999999.9999,,"[{'name': '芮晨', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30279800'}]",2020-11-12 15:16:54,2017-01-09 09:11:44,0.8952,2,0,1,0,99,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
2351,3794,530006,建信精选股票,80065990,建信精选股票,建信核心精选混合型证券投资基金,jxjjglyxzrgs,中高风险,A,U,x1001,x2001,x3006,,0,0.0,0.0,0.0,-0.0053,0.0,2.818,2.818,2020-11-11,0,0.0,-0.0053,0.0843,0.1554,0.7246,0.5773,0.4731,0.9072,0.0,0.0,0.015,0.0015,0.0,0.005,0.001,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '王东杰', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30329944'}]",2020-11-12 15:24:56,2019-03-25 10:14:36,5.5387,2,0,1,0,53,0,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),0.01
2512,3982,90018,大成新锐产业混合,80000225,大成新锐产业混合,大成新锐产业混合型证券投资基金,dcjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0021,0.0,3.347,3.347,2020-11-11,0,0.0,-0.0021,0.0121,-0.0021,0.8471,0.6643,0.648,0.9071,0.0,0.0,0.015,0.0015,0.0,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '韩创', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30212339'}]",2020-11-12 15:09:43,2019-05-21 17:11:40,3.6153,1,0,1,0,9,0,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),0.01
605,1714,720001,财通价值动量混合,80161341,财通价值动量混合,财通价值动量混合型证券投资基金,ctjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.026000000000000002,0.0,3.4789999999999996,3.4789999999999996,2020-11-11,0,5.0,-0.026000000000000002,0.0026,0.019,0.4792,0.4241,0.1425,0.9069,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '金梓才', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30307202'}]",2020-11-12 15:20:44,2016-09-14 09:50:40,3.6018,1,0,1,0,72,100,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),100.0
759,1940,2152,华宝核心优势混合,80000250,华宝核心优势混合,华宝核心优势灵活配置混合型证券投资基金,hbjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0217,0.0,2.169,2.169,2020-11-11,0,1.0,-0.0217,-0.0041,0.0217,0.7492,0.5729,0.3422,0.9043,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2020-07-08 00:00:00,2020-11-13 00:00:00,2020-11-13,45309000.0,,"[{'name': '胡戈游', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30049770'}]",2020-11-12 15:42:11,2016-09-30 08:50:37,1.169,2,0,1,0,24,1,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1.0
1178,2512,487016,工银瑞信灵活配置混合,80064225,工银瑞信灵活配置混合,工银瑞信灵活配置混合型证券投资基金,gyrxjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0179,0.0,2.154,2.154,2020-11-11,0,1.0,-0.0179,0.017,0.0403,0.6391,0.5661,0.34,0.9028,0.0,0.0,0.012,0.0012,0.1,0.0,0.0,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '李昱', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30536754'}]",2020-11-12 15:21:51,2016-12-16 09:21:29,1.5997,2,0,1,0,48,1,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1.0
1003,2255,519003,海富通收益增长混合,80000246,海富通收益增长混合,海富通收益增长证券投资基金,hftjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0097,0.0,2.05,2.05,2020-11-11,0,10.0,-0.0097,0.0396,0.0772,0.7934,0.6057,0.3777,0.8997,0.01,0.001,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2020-03-09 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '周雪军', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30176255'}]",2020-11-12 15:01:23,2016-12-09 09:21:21,6.0144,2,0,1,0,99,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
3226,4943,166009,中欧新动力混合(LOF)A,80065113,中欧新动力混合(LOF)A,中欧新动力混合型证券投资基金(LOF),zojjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0144,0.0,3.346,3.346,2020-11-11,0,0.01,-0.0144,0.0725,0.0827,0.7070000000000001,0.5721,0.4335,0.8975,0.0,0.0,0.015,0.0015,0.0,0.015,0.0015,1.0,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '王健', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30052841'}, {'name': '许文星', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30548122'}]",2020-11-12 15:31:01,2020-07-16 09:21:05,4.5785,1,0,1,0,98,0,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),0.01
1525,2877,168104,九泰锐丰定增两年定开混合,80461118,九泰锐丰定增两年定开混合,九泰锐丰灵活配置混合型证券投资基金(LOF),jtjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0196,0.0,1.9948,1.9948,2020-11-11,0,5.0,-0.0196,0.0219,0.1194,0.67,0.5529,0.5104,0.8956,0.012,0.0012,0.015,0.0015,0.1,0.005,0.001,1.0,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,44979100.0,,"[{'name': '刘开运', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30332591'}]",2020-11-12 15:00:44,2017-06-13 10:01:36,1.0491,2,0,1,0,98,1000,1000,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1000.0
909,2108,1883,中欧新动力混合(LOF)E,80065113,中欧新动力混合(LOF)E,中欧新动力混合型证券投资基金(LOF),zojjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0145,0.0,3.3769,3.3769,2020-11-11,0,0.01,-0.0145,0.0724,0.0826,0.7069,0.5721,0.4334,0.8943,0.0,0.0,0.015,0.0015,0.1,0.005,0.001,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,5044950.0,,"[{'name': '王健', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30052841'}, {'name': '许文星', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30548122'}]",2020-11-12 15:36:36,2016-11-14 09:40:40,1.7026,1,0,1,0,60,10,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
172,1070,1692,南方国策动力股票,80000220,南方国策动力股票,南方国策动力股票型证券投资基金,nfjjglgfyxgs,高风险,A,U,x1001,x2002,x3007,,0,0.0,0.0,0.0,-0.0204,0.0,2.064,2.064,2020-11-11,0,0.0,-0.0204,-0.0319,0.0143,0.5392,0.4913,0.2932,0.8936,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '罗安安', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30340408'}]",2020-11-12 15:32:43,2016-04-07 15:10:08,1.1143,2,0,1,0,01,10,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),10.0
1369,2705,519704,交银先进制造股票,80064562,交银先进制造股票,交银施罗德先进制造混合型证券投资基金,jysldjjglyxgs,中等风险,A,U,x1001,x2001,x3004,,0,0.0,0.0,0.0,-0.0187,0.0,3.6878,3.6878,2020-11-11,0,1.0,-0.0187,0.0174,0.0308,0.7289,0.5385,0.3593,0.8924,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,2017-01-05,2017-01-05 00:00:00,0000-00-00 00:00:00,2017-01-05 00:00:00,2017-01-05,99999999.9999,,"[{'name': '刘鹏', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30466596'}]",2020-11-12 15:13:47,2017-01-09 09:11:44,5.1621,2,0,1,0,99,1000,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1000.0
1368,2704,519702,交银趋势优先股票,80064562,交银趋势优先股票,交银施罗德趋势优先混合型证券投资基金,jysldjjglyxgs,中等风险,A,U,x1001,x2001,x3004,,0,0.0,0.0,0.0,-0.012,0.0,2.716,2.716,2020-11-11,0,1.0,-0.012,0.0222,-0.0051,0.6964,0.6401,0.5114,0.8887,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,2017-01-05,2017-01-05 00:00:00,0000-00-00 00:00:00,2017-01-05 00:00:00,2017-01-05,99999999.9999,,"[{'name': '杨金金', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30347811'}]",2020-11-12 15:13:46,2017-01-09 09:11:44,2.945,2,0,1,0,99,1000,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1000.0
2469,3936,166801,浙商聚潮新思维混合,80156777,浙商聚潮新思维混合,浙商聚潮新思维混合型证券投资基金,zsjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0168,0.0,2.513,2.513,2020-11-11,0,0.0,-0.0168,0.0594,0.0855,0.6009,0.4756,0.3892,0.8858,0.0,0.0,0.015,0.0015,0.0,0.015,0.0015,1.0,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '陈鹏辉', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30562927'}]",2020-11-12 15:31:06,2019-05-15 12:24:21,3.7657,2,0,1,0,98,0,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),0.01
3224,4941,4241,中欧时代先锋股票C,80065113,中欧时代先锋股票C,中欧时代先锋股票型发起式证券投资基金,zojjglyxgs,高风险,A,U,x1001,x2002,x3007,,0,0.0,0.0,0.0,-0.0163,0.0,1.8138,1.8138,2020-11-11,0,0.01,-0.0163,0.0984,0.0865,0.4921,0.3829,0.3417,0.8816,0.0,0.0,0.0,0.0,0.0,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '周应波', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30359017'}]",2020-11-12 15:30:59,2020-07-16 09:21:05,1.6332,1,0,1,0,60,0,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),0.01
458,1475,3254,前海开源鼎裕债券A,80280038,前海开源鼎裕债券A,前海开源鼎裕债券型证券投资基金,qhkyjjglyxgs,中低风险,A,E,x1001,x2003,x3005,,0,0.0,0.0,0.0,0.0,0.0,1.2035,1.2035,2020-11-11,0,0.0,0.0,0.0015,-0.0096,0.0155,0.0094,-0.0127,0.8814,0.006,0.001,0.008,0.001,0.1,0.005,0.001,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2016-08-22,2016-08-22 00:00:00,0000-00-00 00:00:00,2016-09-23 00:00:00,2016-09-23,99999999.9999,,"[{'name': '曾健飞', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30618180'}]",2020-11-12 15:42:32,2016-08-24 08:00:30,0.9552,1,0,1,0,44,10,10,"{'show': '暂停购买', 'canbuy': None}",债券型,/(11-11),10.0
904,2103,1888,中欧盛世成长混合(LOF)E,80065113,中欧盛世成长混合(LOF)E,中欧盛世成长混合型证券投资基金(LOF),zojjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0134,0.0,2.653,2.653,2020-11-11,0,0.01,-0.0134,0.0825,0.1115,0.8547,0.7647,0.5186,0.8806,0.0,0.0,0.015,0.0015,0.1,0.0025,0.001,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,12610000.0,,"[{'name': '魏博', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30164237'}]",2020-11-12 15:36:40,2016-11-14 09:40:40,1.5807,1,0,1,0,60,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
1505,2853,1576,国泰智能装备股票,80000224,国泰智能装备股票,国泰智能装备股票型证券投资基金,gtjjglyxgs,高风险,A,U,x1001,x2002,x3007,,0,0.0,0.0,0.0,-0.0338,0.0,2.26,2.26,2020-11-11,0,0.0,-0.0338,0.0208,0.1932,1.0107,0.7937,0.5949,0.8786,0.012,0.0012,0.015,0.0015,0.1,0.0005,0.001,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2017-04-27,2017-04-27 00:00:00,0000-00-00 00:00:00,2017-07-28 00:00:00,2017-07-28,99999999.9999,,"[{'name': '王阳', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30572386'}]",2020-11-12 15:43:25,2017-05-12 09:21:19,1.26,2,0,1,0,02,1,1,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),1.0
104,855,70021,嘉实主题新动力混合,80000223,嘉实主题新动力混合,嘉实主题新动力混合型证券投资基金,jsjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0108,0.0,3.114,3.114,2020-11-11,0,1.0,-0.0108,0.045,0.0961,0.6626,0.534,0.3592,0.877,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2019-04-24 00:00:00,2020-11-12 00:00:00,2020-11-12,99999999.9999,,"[{'name': '曲盛伟', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30529281'}]",2020-11-12 14:56:14,2016-04-07 15:10:03,2.114,2,0,1,0,7,1,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1.0
906,2105,1886,中欧行业成长混合(LOF)E,80065113,中欧行业成长混合(LOF)E,中欧行业成长混合型证券投资基金(LOF),zojjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0144,0.0,2.211,2.211,2020-11-11,0,0.01,-0.0144,0.0171,0.0608,0.6783,0.5503,0.3292,0.8762,0.0,0.0,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,65195400.0,,"[{'name': '王培', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30073914'}]",2020-11-12 15:36:39,2016-11-14 09:40:40,1.8324,1,0,1,0,60,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
1386,2723,519736,交银新成长股票,80064562,交银新成长股票,交银施罗德新成长混合型证券投资基金,jysldjjglyxgs,中高风险,A,U,x1001,x2001,x3006,,0,0.0,0.0,0.0,-0.0119,0.0,3.904,3.904,2020-11-11,0,1.0,-0.0119,0.0164,0.0433,0.5388,0.4406,0.3471,0.8724,0.012,0.0012,0.015,0.0015,0.1,0.0025,0.001,1.0,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,2017-01-05,2017-01-05 00:00:00,0000-00-00 00:00:00,2017-01-05 00:00:00,2017-01-05,99999999.9999,,"[{'name': '王崇', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30303993'}]",2020-11-12 15:15:25,2017-01-09 09:11:44,3.7268,2,0,1,0,99,1000,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1000.0
1049,2317,1606,农银工业4.0混合,80092233,农银工业4.0混合,农银汇理工业4.0灵活配置混合型证券投资基金,nyhljjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.024,0.0,2.786,2.786,2020-11-11,0,100.0,-0.024,0.0343,0.1624,1.2987,1.1248,0.8067,0.8714,0.012,0.0012,0.015,0.0015,0.1,0.005,0.001,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '赵诣', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30220365'}]",2020-11-12 15:43:46,2016-12-15 09:50:51,1.786,2,0,1,0,66,1000,1000,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1000.0
588,1673,2213,中海顺鑫灵活配置混合,80046614,中海顺鑫灵活配置混合,中海顺鑫灵活配置混合型证券投资基金,zhjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0274,0.0,1.8671,1.8671,2020-11-11,0,1.0,-0.0274,-0.0155,-0.0409,0.7838,0.5588,0.2661,0.8707,0.012,0.0012,0.008,0.001,0.1,0.0,0.0,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-12 00:00:00,2020-11-12,90160300.0,,"[{'name': '刘俊', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30057702'}]",2020-11-12 14:54:15,2016-09-12 09:20:18,0.9287,1,0,1,0,39,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
1365,2701,519697,交银优势行业混合,80064562,交银优势行业混合,交银施罗德优势行业灵活配置混合型证券投资基金,jysldjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0113,0.0,5.257000000000001,5.257000000000001,2020-11-11,0,1.0,-0.0113,0.017,0.0258,0.3978,0.2955,0.2226,0.8688,0.01,0.001,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,2017-01-05,2017-01-05 00:00:00,0000-00-00 00:00:00,2017-01-05 00:00:00,2017-01-05,99999999.9999,,"[{'name': '何帅', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30339837'}]",2020-11-12 15:13:43,2017-01-09 09:11:44,5.5914,2,0,1,0,99,1000,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1000.0
302,1239,2801,泓德泓信混合,80500770,泓德泓信混合,泓德泓信灵活配置混合型证券投资基金,hongdjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.013000000000000001,0.0,1.9480000000000002,1.9480000000000002,2020-11-11,0,0.0,-0.013000000000000001,0.0417,0.1056,0.7455,0.6481,0.4592,0.8677,0.012,0.0012,0.015,0.0015,0.1,0.0075,0.001,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '蔡丞丰', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30504700'}]",2020-11-12 15:41:59,2016-06-28 08:50:13,0.948,2,0,1,0,4D,1000,1000,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1000.0
329,1269,1667,南方转型混合,80000220,南方转型混合,南方转型增长灵活配置混合型证券投资基金,nfjjglgfyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0093,0.0,1.699,1.699,2020-11-11,0,0.0,-0.0093,0.026000000000000002,0.1134,0.7698,0.6772,0.5089,0.865,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2016-07-15,2016-07-15 00:00:00,0000-00-00 00:00:00,2016-08-15 00:00:00,2016-08-15,99999999.9999,,"[{'name': '林乐峰', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30402495'}]",2020-11-12 15:35:13,2016-07-22 09:00:14,0.6990000000000001,2,0,1,0,01,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
100,851,70018,嘉实回报混合,80000223,嘉实回报混合,嘉实回报灵活配置混合型证券投资基金,jsjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0101,0.0,1.869,1.869,2020-11-11,0,1.0,-0.0101,0.0791,0.1314,0.6701,0.5953,0.4728,0.865,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-12 00:00:00,2020-11-12,99999999.9999,,"[{'name': '常蓁', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30322229'}]",2020-11-12 14:56:11,2016-04-07 15:10:03,2.2138,2,0,1,0,7,1,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1.0
1367,2703,519700,交银主题优选混合,80064562,交银主题优选混合,交银施罗德主题优选灵活配置混合型证券投资基金,jysldjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0141,0.0,1.964,1.964,2020-11-11,0,1.0,-0.0141,0.0067,0.0068,0.4738,0.3437,0.2513,0.8644,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,2017-01-05,2017-01-05 00:00:00,0000-00-00 00:00:00,2017-01-05 00:00:00,2017-01-05,99999999.9999,,"[{'name': '沈楠', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30132431'}]",2020-11-12 15:13:45,2017-01-09 09:11:44,3.1702,2,0,1,0,99,1000,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1000.0
519,1566,320012,诺安主题精选混合,80049689,诺安主题精选混合,诺安主题精选混合型证券投资基金,najjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0108,0.0,3.58,3.58,2020-11-11,0,0.01,-0.0108,-0.0285,-0.035,0.5378,0.5319,0.2588,0.8617,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2020-04-16 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '罗春蕾', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30355228'}]",2020-11-12 15:23:22,2016-09-06 09:00:31,2.9286,2,0,1,0,32,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
